CLF_sentiment/MLM,UnemploymentRate+HPI,AA_sentiment,AA/STLD_sentiment,IPI/STLD_sentiment,inventory_ferrous/HousingStarts,RetailSales,ConsumerSentiment,orders_non_ferrous/HPI,HousingStarts*NSC_sentiment,NSC_sentiment/price_ferrous,NSC-VMC,Scrap_16_Price_pca_comb_final,orders_ferrous,PPI,orders_non_ferrous,HousingStarts/VMC,NSC_sentiment_pca_comb_final,PPI-NUE_sentiment,inventory_ferrous,Scrap_16_Price_final_cluster,IPI,VMC,NSC,NSC_sentiment_final_cluster,inventory_non_ferrous/NUE_sentiment,price_ferrous,NUE,STLD,LKQ,CLF,AA,Scrap_3_Price/AA_sentiment,CLF+price_non_ferrous,InterestRate-HPI,NSC_sentiment,NUE_sentiment/STLD_sentiment,Scrap_3_Price/NFP,CPI*HPI,NUE*AA_sentiment,RetailSales/HousingStarts,HPI_pca_comb_final,InterestRate,price_non_ferrous,NSC_sentiment/Scrap_3_Price,HousingStarts,NSC_pca_comb_final,PCE,HPI_final_cluster,HPI,CLF_sentiment-Scrap_16_Price,Scrap_3_Price,MLM,NSC_sentiment/STLD,STLD_sentiment/Scrap_3_Price,STLD_sentiment,HPI*NSC_sentiment,Scrap_9_Price*Scrap_16_Price,Scrap_16_Price,NUE_sentiment,UnemploymentRate,PCE/HousingStarts,NFP,price_non_ferrous*PCE,ConsumerSentiment*Scrap_9_Price,CLF_sentiment,HousingStarts_pca_comb_final,orders_ferrous/NSC_sentiment,NSC_sentiment/LKQ,CPI,NSC_final_cluster,HousingStarts_final_cluster,inventory_non_ferrous,Scrap_9_Price,Scrap_3_Price/Scrap_9_Price
-1.5273534719045703,-0.9838053937530423,0.4040185359843278,-0.22058067217063998,-0.239052552971023,0.9848548794862756,-1.9075548360529795,-0.966330511270762,0.3157048882878906,-1.838066067468434,-1.6156565643646297,-0.7378984443891822,-0.03282806702313301,-1.1666083692308216,-1.9493185054419584,-0.6453516228907299,0.35373121287169756,-2.4799353093260654,-1.9775580589399928,-1.9556687957455816,3,-2.400868192987736,-1.1348190076766673,-1.2918234338806864,7,-0.3619975155690312,0.22099882191981762,-1.2805162654603859,-0.9638460391769076,-1.9305634639002418,0.5230743645442655,0.047383657701372844,-0.23658584500935106,0.1409027996513038,1.0660561888560198,-1.8994788554504982,-0.20638161827983864,0.606630374157743,-1.2008279224609741,-0.2712276629859471,1.1277146669051614,-1.8767563401460663,-0.6581399205041328,-0.36471906390880027,-1.5730708400414424,-1.503774629471514,-2.479935309326065,-1.6386049837176713,6,-1.0637426710714901,-0.030028684837799635,0.359070212355489,-1.2061317268930838,-1.2940286533761154,-0.13722664484899413,0.13870735615477567,-1.934087308215396,0.016397212772808478,0.01709100989552266,0.2823801333048062,1.481003545870427,1.3360420729207507,-1.5443848279081795,-1.6740080972032958,-0.3073488428342738,-2.339356323810545,1.7421390979249634,3.342383253611691,-1.2096210681538562,-1.770923279315373,5,1,-2.6896301766113018,0.2660961286541805,0.3454121235709687
-0.04862125196614957,-1.0604585021408979,0.0778881127059323,-0.2205787922433339,-0.239052416749421,1.178142200169917,-1.8947086660839498,-1.037506950328034,0.38605256100758906,0.5557030105701299,1.3929236805619014,-0.5850151696031851,-0.004891545802605832,-1.1916706082300765,-2.069329046581959,-0.6279989861396914,0.3594348649035872,1.9436529802697038,-2.0311473808740232,-1.812931730569006,3,-2.323670186322452,-1.154418652721031,-1.2220824581000158,1,-0.3619723451746724,0.24605053371916444,-1.2372076408471768,-0.8770145695048897,-1.9065170900940627,1.141020342309987,0.17812763558572334,-0.23657680194632189,0.3618228782492452,1.1411922821870388,2.146151340507558,-0.20640130912861698,0.7200371107950024,-1.2545110015747043,-0.47736406810126075,1.2398387425167725,-1.9953913613802434,-0.6314585723755869,-0.6846259322043285,1.220985819779815,-1.5410446879167914,1.9436529802697036,-1.6116302926894168,6,-1.1366674427072396,-0.022496650216515604,0.4757748165224277,-1.2055684160562024,2.2965165956151323,-0.1819009442811664,0.13870735615477567,1.5277545854644854,-0.015578959801500801,0.01709100989552266,-0.7102947634047337,1.481003545870427,1.459400635188815,-1.558483401085384,-1.8085317286694984,-0.4306417157013568,-0.9768452554460585,1.9086504680213778,-0.2714679753079308,4.429189498430062,-1.7883044740340637,9,1,-2.5743883176421556,0.19959787100910242,0.9195183102915545
0.3040059992360184,-1.0351433217297288,1.151754580348165,-0.22052850209745906,-0.2390120154083159,0.8697135058083042,-1.748916386481166,-1.037506950328034,1.0017859633231248,0.6825252133801201,0.7956920057378456,-0.5894229731100021,-1.0559873187094186,-0.4711312370014974,-1.7626354414464027,0.5899392058238245,0.20530379439254418,1.658709139541461,-1.7565021059621198,-1.8605107522945312,1,-2.1610777168774713,-1.051619934727478,-1.1446611470118537,4,-0.36198866395831747,1.2946436133203902,-0.9501272034358568,-0.7909198516967555,-1.837741969156182,1.6930731010180373,0.4010250301401729,-0.2365896870030996,0.8592236088281778,1.1215882456529551,2.146151340507558,-0.206361928021774,1.4846388047559858,-1.239302254756216,0.5001327445685886,1.0549759548153923,-1.9606756981289748,-0.591436550182768,-0.3591066627106334,0.8048497305046942,-1.421780500891903,1.6587091395414608,-1.5663590954141144,6,-1.1163233012868043,-0.7336794263706151,1.2927070456910013,-1.1388326498515737,2.062226258125386,-1.1827953782348506,-1.0133039287996546,1.540919230667046,0.7597121614422453,0.7303948601243492,-0.2139573150499638,1.5243450743226241,1.184320232450975,-1.5348898704623068,-1.6064792649177246,0.26954003144503424,-0.5509711273223321,1.5834215191012295,-0.271466376873758,4.110175432363272,-1.7822588410884317,2,1,-2.4836887064164386,0.8645804474598814,1.306878368978204
1.1323823329533698,-0.964111441290316,1.4166064511879033,-0.220533856804594,-0.23901173308842,0.5859542086105631,-1.6870941935052108,-1.162065718678258,0.6941034459707723,-1.838066067468434,-1.6156565643646297,-0.8444005074998429,-1.0513268770250976,-0.46486567725168365,-1.6159558911641818,0.115995314561085,-0.2234463537701213,-2.4799353093260654,-1.542144818226002,-1.709122955895133,1,-2.081080305200803,-0.798074381588364,-1.089375974755341,7,-0.3619198150236336,1.3089588772057315,-0.9284728911292525,-0.9179569230835745,-1.791518110699744,1.376128068544467,0.21482030034681557,-0.2365922731165485,0.8829959315002506,1.054194602548431,-1.8994788554504982,-0.20640130932552153,1.5844749373966571,-1.1919713255693383,0.7235560508605173,0.659507498696302,-1.8534241257193742,-0.5380738539256762,0.08427303194457146,-1.5730708400414424,-1.2317032028209876,-2.479935309326065,-1.5473394071019673,6,-1.0487463462376765,-0.7270885665339996,1.4094116498579405,-0.9643719700763149,-1.2940286533761154,-1.1982412797681583,-1.0133039287996546,-1.934087308215396,0.7597121614422453,0.7303948601243492,-1.2066322117595036,1.5243450743226241,0.7592510788416147,-1.4987802595696704,-1.3675540784491638,0.1643225025939607,0.6412856703364764,1.0032138110436413,3.6537319883568538,-1.2096210681538562,-1.778060484876189,5,7,-2.282015453220432,0.8645804474598814,1.6289005407352797
0.9040311056952073,-0.911594234723047,0.6314606538371708,-0.22057362455807789,-0.2390402404239026,1.514742153275906,-1.75150128653591,-1.037506950328034,0.7697815034333026,0.4724759399760739,0.868049285067,-0.6873476888560459,-0.4781930302548622,-0.2768988847572717,-1.5626178728797369,0.3719467066389031,-0.35319746814834224,1.7357050480884868,-1.6336887774198086,-1.6312663748897283,6,-1.7676226035206954,-0.9697843153465922,-1.1355021264583796,4,-0.3620028871949393,1.1407545265529755,-1.0935602225756427,-0.9976313746492929,-1.9502490963426065,1.1250312153342705,-0.19681235260520458,-0.23658142386300818,0.5476216226561179,0.9917973189496752,2.146151340507558,-0.20635408812114245,1.399042665341349,-1.1518544768467944,0.00551954594017409,1.5974000559539565,-1.763910198676476,-0.5380738539256762,-0.2861454471344599,0.8304187683389623,-1.6193118106518745,1.7357050480884866,-1.526728718246598,6,-0.987564332701222,-0.4045846130087271,1.2343547436075315,-1.0018652766604943,2.6857297022376163,-0.7480899982570922,-0.3572887985597851,1.6242388509472203,0.2716824558099873,0.40616595708771874,0.9440972194513854,1.3943204889660323,1.7570603163582799,-1.4225328740194818,-1.5343442764267181,-0.2906053662720787,0.3100767319468593,2.3719616764835334,-0.27146594599150276,4.652729172416308,-1.7875487699158608,2,4,-2.240400337481574,0.33259438629925775,2.833081993874568
1.1187358402531895,-0.8932761072826668,0.9066403705935371,-0.22057265945713075,-0.2390309022056438,2.229677370389919,-1.758002701825114,-0.8239776331562202,0.6077146105407965,-0.7759301189347665,-0.13760405813721738,-0.5502689707881858,-0.4534619326384738,-0.6277702307468407,-1.7359664323041821,0.09538905841922676,-0.17286539731132636,-0.3477408216111044,-1.763200771203875,-1.3847205350392797,6,-1.7177629304800994,-1.1320921005400604,-1.1854243059570748,0,-0.3619966541319623,0.32120566911720483,-1.4403508181789362,-1.109828158492167,-1.8987923482495905,0.8019157310419027,-0.5546712727176937,-0.23658747530961988,0.0993356676557555,0.9656331768049653,0.12333624252852975,-0.2063619306798392,1.295167493007125,-1.136322239577282,-0.03145207118645696,2.1638434453079975,-1.7292574713062454,-0.5647552020542221,-0.7968739561676715,-0.34491406272257813,-1.794481085344679,-0.34774082161110437,-1.5119034859120344,6,-0.9626577183887044,-0.4047309300971,1.1176501394405929,-1.1210055186608634,0.9189947461959409,-0.9030207372813668,-0.6292233663958476,-0.14686572339060888,0.23656108506014503,0.40616595708771874,0.2823801333048062,1.3076374320616382,2.3402964786693325,-1.4432491448104765,-1.7777930909745858,-0.2007994465293887,0.28360863103883405,3.184907883657431,-0.27144745994545255,1.5909212671576753,-1.7951897782221435,6,2,-2.320429406210148,0.2660961286541805,2.707674761433508
-0.13978032983527927,-0.8987794073720508,-0.495881104884489,-0.22054862621481736,-0.23901013716217354,2.081928349363063,-1.739614662799323,-1.5535361334932498,0.6841161602127835,-0.9107250787882835,-0.24646993179498405,-0.5066674550180493,0.2223427367468534,-0.665363589245723,-1.6559594048775166,0.23746377181835462,-0.21934770481585975,-0.5717624157497111,-1.6636720030418997,-1.4193234599305706,3,-1.6288629064699292,-1.0963014443720922,-1.133383413270106,0,-0.36199208697953916,-0.0008877683029669851,-1.352661573293776,-1.018365677104308,-1.8687655291444651,1.1570094692857036,-0.29877156761662993,-0.2365530500798011,0.288963326143065,0.9709727976508241,-0.1657240349726734,-0.20635349254651125,0.8052651225488798,-1.132831354067811,-0.9258904828636074,2.0522747557898655,-1.7335044886976407,-0.5647552020542221,-0.8529979681493429,-0.40488256461876804,-1.7572110268994015,-0.571762415749711,-1.485290385916329,6,-0.9678933430189629,0.04252745475956637,0.5924794206893671,-1.1075357624730868,0.44388119363161643,-1.0742973385881212,-1.0133039287996546,-0.4037115981896775,-0.271912659042984,-0.04775503426004216,-0.0013263521747803818,1.3076374320616382,2.235728757616506,-1.4549020471304108,-1.7830535418591342,-1.2628686075541589,-0.9484695436617787,3.032076362081386,-0.2714412308697405,1.1298821081061585,-1.7610991257787225,6,2,-2.204120492991287,-0.2658899325064424,2.9948976990505325
1.0628502959280708,-0.9394645187471435,0.0778881127059323,-0.22058879830802752,-0.2390510404261654,1.5736892089036,-1.7014090566871631,-1.4556685297895013,0.7870542935385374,-0.9478336516498703,-0.4940755460291762,-0.28107527734032267,-0.34405877897313875,-0.22050884700894813,-1.5492833683086265,0.36543946785726367,1.007478609623265,-0.8174837433028252,-1.5220488225007403,-1.3457922445365773,6,-1.5436954224749397,-1.3115566764680147,-1.1752500686675529,6,-0.3619786621717214,0.27110224551851125,-1.5257888721807369,-1.067833302250791,-1.9395341318486612,1.3313585130124606,-0.517767730572917,-0.2365753513621323,0.6352459081947773,1.014643268140173,-0.38236753196622725,-0.20639737095886132,0.8051273643362185,-1.156544510988385,-0.621452167536424,1.4687833599628026,-1.795903466026155,-0.5514145279899492,-0.36471906390880027,-0.550854988254013,-1.5596797171394303,-0.8174837433028251,-1.4570862853774027,6,-1.0103392998428478,-0.34206108025465803,0.5924794206893671,-1.2808863885403738,0.2988790695766604,-0.22439600964870185,0.13870735615477567,-0.6052416085443683,0.14451151122268238,0.3413199129321539,-0.5117597840628259,1.3509789605138354,1.6432824990963482,-1.4543265951639943,-1.5113794186018985,-0.7784874412809838,-0.11388978530061288,2.200562872439864,-0.2714322078957733,0.9676125557533302,-1.7343975802688485,6,4,-2.0643363862787116,0.15969891642205575,1.4208101291928676
0.6942158171018423,-1.0109681106227904,-0.8784704191737819,-0.22050193145901814,-0.23896826540437452,1.6785501490431747,-1.6488494222407062,-1.517947913964614,1.078478157160745,-0.6609974976382129,-0.2155187002503346,-0.11488917215086868,-0.7750579558418915,-0.28316444450708544,-1.5492833683086265,0.8090162448056858,0.9171393096112493,-0.3237221703837779,-1.562240813951264,-1.2722610291425838,1,-1.476484482336757,-1.301330774705738,-1.0749422411602279,0,-0.3619926319120346,0.5609863391966656,-1.4215908941509372,-1.0343637175772131,-1.8077151500510567,1.4399044172701423,-0.07481978614375803,-0.23652046780826677,0.8944551275971013,1.0840201989874454,0.12333624252852975,-0.20631466088695022,1.0273021897502723,-1.1974236585223152,-1.2053014185560824,1.5713516004919559,-1.9008498231588082,-0.5514145279899492,0.0281490199629,-0.27350960061220303,-1.578314746362069,-0.3237221703837778,-1.442622644075389,6,-1.0783650227174273,-0.6026781780860767,0.8258886290232458,-1.2214736632152006,0.7637823598739902,-1.384005335260431,-1.3973844912034619,-0.1843026831853896,0.4934192946906942,0.6007040895544132,0.08384515396289824,1.3509789605138354,1.7094284909980928,-1.4665549494503454,-1.2990247857147863,-0.46070386680166314,-0.32158091945277745,2.3198618502744357,-0.2714459310160623,1.3861608751283885,-1.704841152534649,6,4,-1.861596078832991,0.5320891592344918,0.9543946147406467
0.29876634751645276,-1.0730374737737767,0.6741490836258984,-0.2205899230896814,-0.23906133613362104,2.295824215085709,-1.5646443446998104,-1.5624331883754083,1.0219799415496826,-0.8516903341786924,-0.2652123571387274,-0.042259689142144355,-0.19404800146778087,0.14289361848024834,-1.3225967905997398,0.5964464446054639,0.5664182108789731,-0.428536663820011,-1.3143902000063776,-1.2030551793600017,3,-1.5402150811094344,-1.3118123240120716,-1.0427201447552343,0,-0.361985915335907,0.3355209330025455,-1.393075809628379,-0.9957368698564488,-1.750900919711068,1.4883221961402695,0.1631553413441284,-0.23659074507976777,1.2325840508875916,1.1404294792090586,-0.045164255133123374,-0.2063988471633234,0.5796135617501429,-1.2227496293442077,-0.15470460377469367,2.268009307419585,-1.9838832618152786,-0.5514145279899492,0.6567379541576198,-0.2595776408671266,-1.7683920444329846,-0.42853666382001093,-1.3997379476149199,6,-1.133675657204234,-0.21504334765536975,0.359070212355489,-1.1713224307669852,0.5269931007837976,0.45837113030976545,0.9066380787053987,-0.3464647210812526,0.05938196777176072,0.2116291423622179,-0.2139573150499638,1.3076374320616382,2.354955926082753,-1.426129448809585,-0.9385921592985395,-0.8823350493224245,-0.6050995859360422,3.2689300657991547,-0.27144022893051634,1.0661370153936625,-1.6410261381085378,6,2,-1.600167787652983,0.13309961336402437,0.7622819883830739
